#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
142,"Lonely As You","Matt Maeson",172,7B,69,2026-03-09,03:25,37,"","Never Had to Leave",2022-08-26,55,1,0,76,0,10,-5,F Major,4,2IGEPotTBIcmxM5SOFot6V,USAT22207425
143,"Sanctified","Matt Maeson",112,11B,47,2026-03-09,03:31,45,"","Never Had to Leave",2022-08-26,65,54,0,32,0,10,-9,A Major,4,7ySzpV1ZDSLe6C9KhcKr1C,USAT22207429
144,"Cursive (feat. Manchester Orchestra)","Matt Maeson,Manchester Orchestra",142,10B,52,2026-03-09,03:47,54,"","A Quiet and Harmless Living",2025-09-12,55,35,0,31,0,10,-8,D Major,3,2RJnW5OLYkMUcxn9Hv8XIg,USAT22504336
145,"Downstairs","Matt Maeson",137,2B,49,2026-03-09,03:36,59,"","A Quiet and Harmless Living",2025-09-12,65,22,0,25,0,10,-8,F#/G♭ Major,4,5NOKqfyuSU3e1sqvildQmM,USAT22504166
146,"We Were The Same","Matt Maeson",116,12A,86,2026-03-09,04:00,42,"","We Were The Same",2020-09-04,54,2,0,48,0,0,-4,C♯/D♭ Minor,4,7mYQgz9i2n0XHXoVUBFyHt,USAT22005613
147,"Adderall","Max Frost",100,2B,89,2026-03-09,03:38,52,"","Adderall",2016-10-14,68,0,0,56,0,0,-4,F#/G♭ Major,4,4Xx0J00u90QvnG3rwz4Itp,USAT21602998
148,"Genghis Khan","Miike Snow",94,3A,85,2026-03-09,03:32,62,"alternative dance","iii",2016-03-04,69,4,0,45,0,60,-3,A#/B♭ Minor,4,6MDijuuArPJv1vbp7K1x3f,USAT21503728
149,"Running From My Shadow (feat. grandson)","Mike Shinoda,grandson",122,12A,72,2026-03-09,03:24,25,"","Running From My Shadow (feat. grandson)",2018-05-24,76,2,0,64,0,10,-7,C♯/D♭ Minor,4,3l3nnniXzq1lBqYeYEJb1H,USWB11800653
150,"Blossom","Milky Chance",120,12B,68,2026-03-09,04:14,47,"","Blossom (Deluxe)",2017-03-17,75,3,0,85,0,0,-7,E Major,4,3vmE845FU7PdYh4tuoWUU2,DEVP21600005
151,"Doing Good","Milky Chance",98,8A,73,2026-03-09,04:10,38,"","Blossom (Deluxe)",2017-03-17,71,29,11,73,0,10,-8,A Minor,4,4KAs4IcxluXDFGuV4XCEJa,DEVP21600010
152,"Cocoon","Milky Chance",114,6B,66,2026-03-09,04:15,57,"","Blossom (Deluxe)",2017-03-17,74,10,0,80,0,0,-7,A#/B♭ Major,4,6acDlNeA06MCVCzsTVGr9V,DEVP21600001
153,"Troubled Man","Milky Chance",124,2B,65,2026-03-09,02:35,43,"","Trip Tape II",2022-10-05,96,37,0,89,0,10,-7,F#/G♭ Major,4,0RtXNY1EREFz5sO94TIHM9,DEVP22200027
154,"Bottom Of The Deep Blue Sea","MISSIO",133,12B,75,2026-03-09,03:51,55,"","Loner",2017-05-19,57,2,0,24,0,10,-5,E Major,4,6AvslIXIi9iaGvukefyVVK,USRC11700411
155,"Look How Far...","Modest Mouse",110,9B,98,2026-03-11,01:55,54,"indie rock, indie, alternative rock","Look How Far...",2026-03-10,50,0,1,63,0,30,-5,G Major,4,4ZwsQGsqUGewXIjNBXfrXr,USA2P2609813
156,"Us & Them","MONA",167,5B,85,2026-03-09,03:20,0,"","In the Middle",2016-10-28,35,4,0,39,0,0,-5,D#/E♭ Major,4,7kV2X1k53MtgkLpz5PKDe6,USN2F1600127
157,"Red Hot Lights","Moon Taxi",123,1A,87,2026-03-09,03:30,42,"","Daybreaker",2015-10-02,60,1,0,55,0,10,-3,G#/A♭ Minor,4,0mSkDkqPV4jF2KJar2Nje9,QMRSZ1501139
158,"Good As Gold","Moon Taxi",174,10A,79,2026-03-09,03:12,39,"","Good As Gold",2017-12-08,60,6,0,44,0,10,-4,B Minor,4,4CG2XyRrTdgeVlptAZEw4J,USRC11702942
159,"Two High","Moon Taxi",107,10A,74,2026-03-09,03:33,50,"","Let The Record Play",2018-01-19,68,5,0,52,0,10,-6,B Minor,4,5huOzlgCK7PsMSG4TFBvKY,GBKPL1780351
160,"Do It Like A Girl","Morgan St. Jean",148,7A,40,2026-03-11,02:43,54,"","Do It Like A Girl",2022-04-07,52,3,0,32,0,10,-9,D Minor,3,2pY0EPtqQb0GJGUY7EzxqP,UKW3Q2000074
161,"home ft. WALK THE MOON","MORGXN,WALK THE MOON",100,1B,71,2026-03-09,03:25,40,"","home ft. WALK THE MOON",2018-09-21,67,4,0,84,0,30,-4,B Major,4,1Wm8n5eQpDaOk2eQjf8ENd,USHR11838947
162,"Scared","MOTHICA",100,8B,52,2026-03-09,02:51,0,"","Mythic - EP",2015-12-11,76,7,0,20,0,30,-8,C Major,4,3u379oFjhypZHxwiu5kKv5,ushm81561096
163,"Dirty Love","Mt. Joy",125,4A,44,2026-03-09,02:44,68,"","Mt. Joy",2018-03-02,77,60,0,66,0,10,-8,F Minor,4,6bON0csSf7G4LDsUrBwQ54,USDMG1885204
164,"Devil's Advocate","The Neighbourhood",98,10A,68,2026-03-09,03:06,66,"","Chip Chrome & The Mono-Tones",2020-09-25,66,3,14,86,0,50,-8,B Minor,4,4XfI7M5gLwEY84gYiH4RDD,USSM12003781
165,"Stuck with Me","The Neighbourhood",166,8A,72,2026-03-09,04:19,0,"","Stuck with Me",2017-12-15,54,2,3,43,0,10,-6,A Minor,4,40XtHx298abEV7kZLQWvTz,USSM11709911
166,"Kansas City","The New Basement Tapes",164,8B,62,2026-03-09,04:04,63,"roots rock","Lost On The River (Deluxe)",2014-08-19,54,12,1,35,0,10,-8,C Major,4,2JTBNz8VZx7i38pcPROWuz,USUM71411794
167,"Fever To The Form","Nick Mulvey",142,5A,53,2026-03-09,04:11,39,"","Fever To The Form",2014-01-13,34,79,16,23,0,10,-10,C Minor,4,7xbF5Nf1iKYmwvD9EWhJav,GBUM71302652
168,"Talk To Me","Nightly",93,8B,81,2026-03-09,03:19,21,"","Honest",2016-10-21,55,0,0,45,0,0,-6,C Major,4,2Zh6bWnTExBlouGC6PK5Kt,USUM71613650
169,"Carl Sagan","Night Moves",118,1A,73,2026-03-09,03:52,0,"","Carl Sagan",2016-02-24,47,1,80,47,0,10,-5,G#/A♭ Minor,4,0EJfFBsTiTDqariX5cZfrC,GBCEL1500746
170,"Fangs","Night Riots",145,9B,83,2026-03-09,03:35,31,"","Love Gloom",2016-10-21,52,1,0,47,0,0,-5,G Major,4,6jN00bN2N0X7A01RDTlHLv,USYFZ1675603
171,"Breaking Free","Night Riots",166,9B,86,2026-03-09,04:03,35,"","Love Gloom",2016-10-21,45,3,0,55,0,20,-5,G Major,4,5j1ZcyRpn5JHXhSgexaD92,USYFZ1675608
172,"False Confidence","Noah Kahan",109,2B,66,2026-03-09,03:43,76,"","Busyhead",2019-06-14,41,16,0,33,0,10,-8,F#/G♭ Major,4,7nDFTHHwfe32a8qdp9XqPy,USUM71814497
173,"Young Blood","Noah Kahan",85,1B,46,2026-03-09,03:28,69,"","Busyhead",2019-06-14,67,39,0,35,0,10,-9,B Major,4,5ngcqrs4Xq915GUqNtNNr5,USUM71700342
174,"Glue Myself Shut","Noah Kahan",73,3B,31,2026-03-09,03:16,73,"","Cape Elizabeth",2020-05-01,62,88,0,70,0,30,-8,C♯/D♭ Major,4,67q8yivDoOPXCYodi1zTix,USUM72009075
175,"Growing Sideways","Noah Kahan",178,9B,29,2026-03-09,04:15,68,"","Stick Season",2022-10-14,52,74,0,56,0,10,-9,G Major,4,1JcIXOir94YUYBt2cXTzn2,USUM72217176
176,"Wait","NoMBe",98,9A,46,2026-03-09,03:34,62,"","They Might've Even Loved Me",2018-03-23,76,22,2,19,0,10,-8,E Minor,4,70OhoWldJxT2YAyi5eE8QZ,TCACW1758501
177,"Freak Like Me","NoMBe",96,3B,57,2026-03-09,02:56,53,"","They Might've Even Loved Me",2018-03-23,69,3,0,46,0,40,-6,C♯/D♭ Major,4,6ruM3vVChkDA165VFgidhF,TCACZ1718380
178,"Milk & Coffee","NoMBe",91,9B,80,2026-03-09,03:55,51,"","They Might've Even Loved Me",2018-03-23,56,0,0,71,0,40,-5,G Major,4,4gLlwN9kdpaoV8dH7TvK4T,TCADN1886512
179,"Amsterdam","Nothing But Thieves",168,5B,93,2026-03-09,04:32,65,"","Broken Machine (Deluxe)",2017-09-08,51,0,0,67,20,20,-5,D#/E♭ Major,4,454I78HEySdcHE8fcVabTb,GBARL1700467
180,"Particles","Nothing But Thieves",154,10A,56,2026-03-09,03:55,55,"","Broken Machine (Deluxe)",2017-09-08,52,0,0,20,0,20,-5,B Minor,4,1W2TYUenzUdOOuATtQIWS2,GBARL1700473
